data_origin;substance_id;matrix_id;min_value_ng_l;max_value_ng_l;point_value_ng_l;reference_id;DOI;Year;comments
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e231;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e232;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e233;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e234;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;58;W. Zhang et al., Environmental Pollution 176 (2013) 10e235;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e236;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;67;W. Zhang et al., Environmental Pollution 176 (2013) 10e237;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;8;W. Zhang et al., Environmental Pollution 176 (2013) 10e238;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;19;W. Zhang et al., Environmental Pollution 176 (2013) 10e239;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;41;W. Zhang et al., Environmental Pollution 176 (2013) 10e240;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;14;W. Zhang et al., Environmental Pollution 176 (2013) 10e241;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e242;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e243;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;11;W. Zhang et al., Environmental Pollution 176 (2013) 10e244;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e245;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e246;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e247;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e248;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e249;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e250;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;14;W. Zhang et al., Environmental Pollution 176 (2013) 10e251;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e252;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e254;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e255;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;8;W. Zhang et al., Environmental Pollution 176 (2013) 10e256;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;12;W. Zhang et al., Environmental Pollution 176 (2013) 10e257;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;7;W. Zhang et al., Environmental Pollution 176 (2013) 10e258;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e259;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e260;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e261;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e262;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e263;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e264;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e265;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e266;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;10;W. Zhang et al., Environmental Pollution 176 (2013) 10e267;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e268;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e269;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e270;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e271;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e272;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;21;W. Zhang et al., Environmental Pollution 176 (2013) 10e273;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;6;W. Zhang et al., Environmental Pollution 176 (2013) 10e274;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e275;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;15;W. Zhang et al., Environmental Pollution 176 (2013) 10e276;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e277;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e278;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e279;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e280;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e281;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e282;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;15;W. Zhang et al., Environmental Pollution 176 (2013) 10e283;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e284;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e285;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;14;W. Zhang et al., Environmental Pollution 176 (2013) 10e286;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e287;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;6;W. Zhang et al., Environmental Pollution 176 (2013) 10e288;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;32;W. Zhang et al., Environmental Pollution 176 (2013) 10e289;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e290;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e291;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e292;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e293;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e294;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e295;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e296;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e297;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e298;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;6;W. Zhang et al., Environmental Pollution 176 (2013) 10e299;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e300;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e301;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e302;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e303;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e304;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e305;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e306;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e307;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e308;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e309;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e310;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e311;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e312;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e313;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e314;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;7;W. Zhang et al., Environmental Pollution 176 (2013) 10e315;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;6;W. Zhang et al., Environmental Pollution 176 (2013) 10e317;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e318;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e319;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e320;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e321;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e322;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e323;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e324;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e325;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e326;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e327;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e328;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e329;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e330;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;7;W. Zhang et al., Environmental Pollution 176 (2013) 10e331;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;6;W. Zhang et al., Environmental Pollution 176 (2013) 10e333;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e334;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e335;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e336;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;18;W. Zhang et al., Environmental Pollution 176 (2013) 10e337;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e338;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e339;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;9;W. Zhang et al., Environmental Pollution 176 (2013) 10e340;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e341;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e342;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e343;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e344;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e345;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e346;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;9;W. Zhang et al., Environmental Pollution 176 (2013) 10e347;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e348;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e349;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e350;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;14;W. Zhang et al., Environmental Pollution 176 (2013) 10e351;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;10;W. Zhang et al., Environmental Pollution 176 (2013) 10e352;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e353;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e354;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;8;W. Zhang et al., Environmental Pollution 176 (2013) 10e355;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;11;W. Zhang et al., Environmental Pollution 176 (2013) 10e356;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e357;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e358;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e359;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e360;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e361;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e362;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;11;W. Zhang et al., Environmental Pollution 176 (2013) 10e363;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e364;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e365;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e366;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e367;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e368;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e369;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e370;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e371;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e372;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e373;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e374;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e375;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e376;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e377;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e378;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;12;W. Zhang et al., Environmental Pollution 176 (2013) 10e379;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e380;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e381;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e382;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e383;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e384;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e385;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;29;W. Zhang et al., Environmental Pollution 176 (2013) 10e386;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e387;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;7;W. Zhang et al., Environmental Pollution 176 (2013) 10e388;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e389;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e390;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e391;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e392;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e393;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e394;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;6;W. Zhang et al., Environmental Pollution 176 (2013) 10e395;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e396;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e397;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e398;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;14;W. Zhang et al., Environmental Pollution 176 (2013) 10e399;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e400;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;6;W. Zhang et al., Environmental Pollution 176 (2013) 10e401;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;26;W. Zhang et al., Environmental Pollution 176 (2013) 10e402;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e403;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e404;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e405;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e406;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e407;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e408;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e409;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e410;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;7;W. Zhang et al., Environmental Pollution 176 (2013) 10e411;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e412;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e413;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e414;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;14;W. Zhang et al., Environmental Pollution 176 (2013) 10e415;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e416;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e417;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e418;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e419;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e420;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e421;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e422;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e423;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e424;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e425;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e426;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;46;W. Zhang et al., Environmental Pollution 176 (2013) 10e427;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e428;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e429;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e430;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e431;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e432;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e433;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e434;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e435;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e436;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e437;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e438;10.1016/j.envpol.2012.12.019;2013;SI
